pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
50,c,24,2,98,2,,,,,278.513584100001,,278.50026840000646,278.513584100001,279.5136053000024,279.5136053000024,279.5136053000024,279.5136053000024,279.5136053000024,280.51215769999544,280.51215769999544,281.3293241000065,c,1,0.8024845000036294,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-150,z,24,3,99,3,,,,,281.34469450000324,,281.330057500003,281.34469450000324,282.3442278000002,282.3442278000002,282.3442278000002,282.3442278000002,282.3442278000002,283.3436875000043,283.3436875000043,284.3277711999981,z,1,0.9790916000056313,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-50,x,25,0,100,0,,,,,284.3427832000016,,284.3284830000048,284.3427832000016,285.34281650000776,285.34281650000776,285.34281650000776,285.34281650000776,285.34281650000776,286.3419981000043,286.3419981000043,287.17524100000446,x,1,0.8264090999873588,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
150,v,25,1,101,1,,,,,287.19068280000647,,287.1759932999994,287.19068280000647,288.1907388999971,288.1907388999971,288.1907388999971,288.1907388999971,288.1907388999971,289.1900963999942,289.1900963999942,289.50831160000234,v,1,0.3028298000135692,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
50,c,25,2,102,2,,,,,289.52301279999665,,289.50909469999897,289.52301279999665,290.5228841000062,290.5228841000062,290.5228841000062,290.5228841000062,290.5228841000062,291.5218922000058,291.5218922000058,291.82269899999665,c,1,0.2984699999942677,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-150,z,25,3,103,3,,,,,291.8378238000005,,291.82349120000436,291.8378238000005,292.83853760000784,292.83853760000784,292.83853760000784,292.83853760000784,292.83853760000784,293.83723720000125,293.83723720000125,294.15468890000193,z,1,0.3127791000006255,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-50,x,26,0,104,0,,,,,294.16965539999364,,294.1555787999969,294.16965539999364,295.1697795999935,295.1697795999935,295.1697795999935,295.1697795999935,295.1697795999935,296.16865799999505,296.16865799999505,296.7195907999994,x,1,0.5451846999931149,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
150,v,26,1,105,1,,,,,296.7347774999944,,296.7204023999948,296.7347774999944,297.7357284000027,297.7357284000027,297.7357284000027,297.7357284000027,297.7357284000027,298.7337666999956,298.7337666999956,299.3179184000037,v,1,0.581616399998893,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
50,c,26,2,106,2,,,,,299.3331332999951,,299.3185763000074,299.3331332999951,300.3327816999954,300.3327816999954,300.3327816999954,300.3327816999954,300.3327816999954,301.33216239999456,301.33216239999456,301.66639650000434,c,1,0.3202455999999074,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-150,z,26,3,107,3,,,,,301.6818442999938,,301.66720739999437,301.6818442999938,302.6823497000005,302.6823497000005,302.6823497000005,302.6823497000005,302.6823497000005,303.68044250000094,303.68044250000094,303.99857599999814,z,1,0.3158058999979403,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-50,x,27,0,108,0,,,,,304.01361850000103,,303.9993592999963,304.01361850000103,305.013644000006,305.013644000006,305.013644000006,305.013644000006,305.013644000006,306.01318520000495,306.01318520000495,306.31358260000707,x,1,0.2985266000032425,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
150,v,27,1,109,1,,,,,306.32862519999617,,306.3144028999959,306.32862519999617,307.3286189000064,307.3286189000064,307.3286189000064,307.3286189000064,307.3286189000064,308.32762199999706,308.32762199999706,308.74578060000204,v,1,0.4157848000031663,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
50,c,27,2,110,2,,,,,308.7605423000059,,308.74658869999985,308.7605423000059,309.7615128000034,309.7615128000034,309.7615128000034,309.7615128000034,309.7615128000034,310.75969809999515,310.75969809999515,311.22648389999813,c,1,0.4576265999930911,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-150,z,27,3,111,3,,,,,311.24233009999443,,311.227203500006,311.24233009999443,312.2256436000025,312.2256436000025,312.2256436000025,312.2256436000025,312.24231279999367,313.2412396,313.2412396,314.0083835999976,z,1,0.7579054000088945,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-50,x,28,0,112,0,,,,,314.023941499996,,314.009172399994,314.023941499996,315.02348150000034,315.02348150000034,315.02348150000034,315.02348150000034,315.02348150000034,316.0232812000031,316.0232812000031,316.523571800004,x,1,0.4886893999937456,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
150,v,28,1,113,1,,,,,316.5389756999939,,316.5244290999981,316.5389756999939,317.5388940999983,317.5388940999983,317.5388940999983,317.5388940999983,317.5388940999983,318.5380865000043,318.5380865000043,318.85537479999766,v,1,0.3034006999951089,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
50,c,28,2,114,2,,,,,318.8707202000078,,318.85611740000604,318.8707202000078,319.8709780000063,319.8709780000063,319.8709780000063,319.8709780000063,319.8709780000063,320.8699629000039,320.8699629000039,321.4874235000025,c,1,0.6101981999963755,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-150,z,28,3,115,3,,,,,321.5023022999958,,321.4881636000064,321.5023022999958,322.50277520000236,322.50277520000236,322.50277520000236,322.50277520000236,322.50277520000236,323.5013312999945,323.5013312999945,323.802631700004,z,1,0.29959329999110196,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-50,x,29,0,116,0,,,,,323.81764459999977,,323.80347769999935,323.81764459999977,324.8175087999989,324.8175087999989,324.8175087999989,324.8175087999989,324.8175087999989,325.81647489999887,325.81647489999887,326.1176953999966,x,1,0.2845374000025913,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
150,v,29,1,117,1,,,,,326.13272439999855,,326.1184693999967,326.13272439999855,327.13243680000596,327.13243680000596,327.13243680000596,327.13243680000596,327.13243680000596,328.13228170000366,328.13228170000366,328.5332944999973,v,1,0.3952035000111209,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
50,c,29,2,118,2,,,,,328.5481829000055,,328.53409349999856,328.5481829000055,329.54804120000335,329.54804120000335,329.54804120000335,329.54804120000335,329.54804120000335,330.5471782999957,330.5471782999957,331.18069160000596,c,1,0.6279254999972181,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-150,z,29,3,119,3,,,,,331.19618159999663,,331.18174709999585,331.19618159999663,332.17973230000644,332.17973230000644,332.17973230000644,332.17973230000644,332.1966889000032,333.1953727999935,333.1953727999935,333.5629595000064,z,1,0.3611742999928538,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-50,x,30,0,120,0,,,,,333.5781199000048,,333.5637069000077,333.5781199000048,334.5776867999957,334.5776867999957,334.5776867999957,334.5776867999957,334.5776867999957,335.57728260000295,335.57728260000295,335.9785525000043,x,1,0.4000287999951979,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
150,v,30,1,121,1,,,,,335.9933260999969,,335.9793898000062,335.9933260999969,336.9934146000014,336.9934146000014,336.9934146000014,336.9934146000014,336.9934146000014,337.99226060000365,337.99226060000365,338.3264754999982,v,1,0.3222782999946503,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
50,c,30,2,122,2,,,,,338.341625800007,,338.3272894999973,338.341625800007,339.34245250000095,339.34245250000095,339.34245250000095,339.34245250000095,339.34245250000095,340.3405921999947,340.3405921999947,340.6919291999948,c,1,0.34349279999150895,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-150,z,30,3,123,3,,,,,340.7069269000058,,340.69288859999506,340.7069269000058,341.70687069999985,341.70687069999985,341.70687069999985,341.70687069999985,341.70687069999985,342.70592609999585,342.70592609999585,342.97373110000626,z,1,0.25571329999365844,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-50,x,31,0,124,0,,,,,342.9888690999942,,342.9744647000043,342.9888690999942,343.9896418999997,343.9896418999997,343.9896418999997,343.9896418999997,343.9896418999997,344.98797339999874,344.98797339999874,345.28909629999544,x,1,0.2966488000092795,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
150,v,31,1,125,1,,,,,345.30389670000295,,345.28996530000586,345.30389670000295,346.3038765999954,346.3038765999954,346.3038765999954,346.3038765999954,346.3038765999954,347.30326349999814,347.30326349999814,347.7208641000034,v,1,0.4162877000053413,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
50,c,31,2,126,2,,,,,347.73569889999635,,347.72169429999485,347.73569889999635,348.73565030000464,348.73565030000464,348.73565030000464,348.73565030000464,348.73565030000464,349.7350015999982,349.7350015999982,350.2019025000045,c,1,0.45298770000226796,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-150,z,31,3,127,3,,,,,350.2176973000023,,350.202664299999,350.2176973000023,351.21739669999806,351.21739669999806,351.21739669999806,351.21739669999806,351.21739669999806,352.2171748999972,352.2171748999972,352.50123550000717,z,1,0.2788697000069078,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-50,x,32,0,128,0,,,,,352.516045700002,,352.5024070000072,352.516045700002,353.51632720000634,353.51632720000634,353.51632720000634,353.51632720000634,353.51632720000634,354.5147428000055,354.5147428000055,354.85048530000495,x,1,0.32048070000018924,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
150,v,32,1,129,1,,,,,354.8650101999956,,354.8516926000011,354.8650101999956,355.86437450000085,355.86437450000085,355.86437450000085,355.86437450000085,355.86437450000085,356.8638618999976,356.8638618999976,357.21422110000276,v,1,0.336835299996892,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
50,c,32,2,130,2,,,,,357.2302026999969,,357.21500290000404,357.2302026999969,358.22919600000023,358.22919600000023,358.22919600000023,358.22919600000023,358.22919600000023,359.22875199999544,359.22875199999544,360.562388499995,c,1,1.3172095000045374,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-150,z,32,3,131,3,,,,,360.5775758999953,,360.5631483000034,360.5775758999953,361.57750379999925,361.57750379999925,361.57750379999925,361.57750379999925,361.57750379999925,362.57657809999364,362.57657809999364,362.89566559999366,z,1,0.3137694000033662,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-50,x,33,0,132,0,,,,,362.9101403999957,,362.8968739999982,362.9101403999957,363.90928839999833,363.90928839999833,363.90928839999833,363.90928839999833,363.90928839999833,364.90875990000495,364.90875990000495,365.2255506000074,x,1,0.30086420000588987,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
150,v,33,1,133,1,,,,,365.2415101999941,,365.22642449999694,365.2415101999941,366.22452099999646,366.22452099999646,366.22452099999646,366.22452099999646,366.2418828999944,367.24030530000164,367.24030530000164,367.70821799999976,v,1,0.46689019999757875,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
50,c,33,2,134,2,,,,,367.72310489999654,,367.70898589999706,367.72310489999654,368.72320639999816,368.72320639999816,368.72320639999816,368.72320639999816,368.72320639999816,369.7219871999987,369.7219871999987,370.5895287000021,c,1,0.8596651999978349,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-150,z,33,3,135,3,,,,,370.60469740000553,,370.5903025000007,370.60469740000553,371.6043473000027,371.6043473000027,371.6043473000027,371.6043473000027,371.6043473000027,372.6036160999938,372.6036160999938,373.4716341000021,z,1,0.8646580000058748,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-50,x,34,0,136,0,,,,,373.48608519999834,,373.47238720000314,373.48608519999834,374.4865538000013,374.4865538000013,374.4865538000013,374.4865538000013,374.4865538000013,375.48518930000137,375.48518930000137,376.302502999999,x,1,0.8158799999946496,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
150,v,34,1,137,1,,,,,376.3181182999979,,376.30340859999706,376.3181182999979,377.31783640000504,377.31783640000504,377.31783640000504,377.31783640000504,377.31783640000504,378.31668800000625,378.31668800000625,379.4684866000025,v,1,1.14633909999975,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
50,c,34,2,138,2,,,,,379.4831375000067,,379.4697542000067,379.4831375000067,380.482345299999,380.482345299999,380.482345299999,380.482345299999,380.482345299999,381.48154170000635,381.48154170000635,381.83334240000113,c,1,0.3412126999901375,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-150,z,34,3,139,3,,,,,381.84822119999444,,381.8345272000006,381.84822119999444,382.84690760000376,382.84690760000376,382.84690760000376,382.84690760000376,382.84690760000376,383.8466950000002,383.8466950000002,384.7467200999963,z,1,0.8849470999994082,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-50,x,35,0,140,0,,,,,384.7624267000065,,384.7475246999966,384.7624267000065,385.74579440000525,385.74579440000525,385.74579440000525,385.74579440000525,385.7625721000077,386.76108250000107,386.76108250000107,387.79534070000227,x,1,1.0311663000029512,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
150,v,35,1,141,1,,,,,387.81046870000137,,387.7962708999985,387.81046870000137,388.81022929999745,388.81022929999745,388.81022929999745,388.81022929999745,388.81022929999745,389.80919250000443,389.80919250000443,390.55981419999443,v,1,0.742494699996314,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
50,c,35,2,142,2,,,,,390.57523430000583,,390.560610200002,390.57523430000583,391.57497539999895,391.57497539999895,391.57497539999895,391.57497539999895,391.57497539999895,392.57424139999785,392.57424139999785,393.359171300006,c,1,0.7820906999986619,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-150,z,35,3,143,3,,,,,393.37423640000634,,393.36000640000566,393.37423640000634,394.3733141999983,394.3733141999983,394.3733141999983,394.3733141999983,394.3733141999983,395.3728537999996,395.3728537999996,396.006372799995,z,1,0.6203997999982676,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-50,x,36,0,144,0,,,,,396.0216614999954,,396.007154299994,396.0216614999954,397.02246710000327,397.02246710000327,397.02246710000327,397.02246710000327,397.02246710000327,398.02103139999963,398.02103139999963,398.60551690000284,x,1,0.5713482000137446,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
150,v,36,1,145,1,,,,,398.62077530000533,,398.6065640000015,398.62077530000533,399.62002380000195,399.62002380000195,399.62002380000195,399.62002380000195,399.62002380000195,400.619408700004,400.619408700004,401.2699922000029,v,1,0.6341350000002421,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
50,c,36,2,146,2,,,,,401.28510979999555,,401.2707969000039,401.28510979999555,402.28532340000675,402.28532340000675,402.28532340000675,402.28532340000675,402.28532340000675,403.28439329999674,403.28439329999674,404.0191669000051,c,1,0.723127300007036,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-150,z,36,3,147,3,,,,,404.0342063999997,,404.02053870000236,404.0342063999997,405.03306250000605,405.03306250000605,405.03306250000605,405.03306250000605,405.03306250000605,406.0324937999976,406.0324937999976,406.65022789999784,z,1,0.6069299000082538,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-50,x,37,0,148,0,,,,,406.66508859999885,,406.6509162000002,406.66508859999885,407.66510559999733,407.66510559999733,407.66510559999733,407.66510559999733,407.66510559999733,408.6650795000023,408.6650795000023,409.3648283999937,x,1,0.6899860999983503,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
150,v,37,1,149,1,,,,,409.3799153,,409.3655995000008,409.3799153,410.3810794000019,410.3810794000019,410.3810794000019,410.3810794000019,410.3810794000019,411.37879269999394,411.37879269999394,412.27956789999735,v,1,0.8996725000033621,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
50,c,37,2,150,2,,,,,412.2949282000045,,412.28032999999414,412.2949282000045,413.2945084999956,413.2945084999956,413.2945084999956,413.2945084999956,413.2945084999956,414.2942718999984,414.2942718999984,414.8950757999992,c,1,0.5962122999917483,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-150,z,37,3,151,3,,,,,414.90991740000027,,414.89593980000063,414.90991740000027,415.9100391999964,415.9100391999964,415.9100391999964,415.9100391999964,415.9100391999964,416.908657699998,416.908657699998,417.50954040000215,z,1,0.5868382999906316,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-50,x,38,0,152,0,,,,,417.52508079999825,,417.5103705999936,417.52508079999825,418.5245775999938,418.5245775999938,418.5245775999938,418.5245775999938,418.5245775999938,419.52387059999455,419.52387059999455,419.94157399999676,x,1,0.40558200000668876,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
150,v,38,1,153,1,,,,,419.9567524000013,,419.94234049999795,419.9567524000013,420.95654129999457,420.95654129999457,420.95654129999457,420.95654129999457,420.95654129999457,421.95581670000684,421.95581670000684,422.75625109999964,v,1,0.7906738000019686,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
50,c,38,2,154,2,,,,,422.7713264000049,,422.75703649999923,422.7713264000049,423.7714898999984,423.7714898999984,423.7714898999984,423.7714898999984,423.7714898999984,424.7704450000019,424.7704450000019,425.1711292999971,c,1,0.38463380000030156,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-150,z,38,3,155,3,,,,,425.1876018000039,,425.17197690000467,425.1876018000039,426.1868878999958,426.1868878999958,426.1868878999958,426.1868878999958,426.1868878999958,427.1864604000002,427.1864604000002,427.9199219000002,z,1,0.7296665000030771,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-50,x,39,0,156,0,,,,,427.93508690000453,,427.92066519999935,427.93508690000453,428.93482300000323,428.93482300000323,428.93482300000323,428.93482300000323,428.93482300000323,429.93356800000765,429.93356800000765,430.8348993999971,x,1,0.900278300003265,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
150,v,39,1,157,1,,,,,430.8498264999944,,430.83566599999904,430.8498264999944,431.8495846000005,431.8495846000005,431.8495846000005,431.8495846000005,431.8495846000005,432.8492632999987,432.8492632999987,433.733441400007,v,1,0.870306900003925,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
50,c,39,2,158,2,,,,,433.7483981999976,,433.7344998000044,433.7483981999976,434.7478293000022,434.7478293000022,434.7478293000022,434.7478293000022,434.7478293000022,435.7469637000031,435.7469637000031,436.56440630000725,c,1,0.81571989999793,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-150,z,39,3,159,3,,,,,436.5793182000052,,436.5652145000058,436.5793182000052,437.5793054999958,437.5793054999958,437.5793054999958,437.5793054999958,437.5793054999958,438.57860180000716,438.57860180000716,439.2624275999988,z,1,0.6780436999979429,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-50,x,40,0,160,0,,,,,439.27769960000296,,439.2632578000048,439.27769960000296,440.2772014999937,440.2772014999937,440.2772014999937,440.2772014999937,440.2772014999937,441.27703979999933,441.27703979999933,442.1770358000067,x,1,0.89345129999856,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
150,v,40,1,161,1,,,,,442.1923802999954,,442.1777779999975,442.1923802999954,443.1760546000005,443.1760546000005,443.1760546000005,443.1760546000005,443.1931160999957,444.1912936000008,444.1912936000008,445.0919231000007,v,1,0.8936008000018774,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
50,c,40,2,162,2,,,,,445.10740090000036,,445.0926354999974,445.10740090000036,446.0909382999962,446.0909382999962,446.0909382999962,446.0909382999962,446.10737430000154,447.1065166000044,447.1065166000044,447.59029429999646,c,1,0.47569920000387356,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-150,z,40,3,163,3,,,,,447.60577059999923,,447.5910562000063,447.60577059999923,448.60602999999537,448.60602999999537,448.60602999999537,448.60602999999537,448.60602999999537,449.6049772999977,449.6049772999977,449.97266719999607,z,1,0.36499000000185333,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-50,x,41,0,164,0,,,,,449.9876110000041,,449.9734451999975,449.9876110000041,450.98751659999834,450.98751659999834,450.98751659999834,450.98751659999834,450.98751659999834,451.986527999994,451.986527999994,452.4209627999953,x,1,0.4245478999946499,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
150,v,41,1,165,1,,,,,452.43585500000336,,452.42176520000794,452.43585500000336,453.436586900003,453.436586900003,453.436586900003,453.436586900003,453.436586900003,454.4349380000058,454.4349380000058,455.08590370000456,v,1,0.638666300001205,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
50,c,41,2,166,2,,,,,455.1013152999949,,455.0866299000045,455.1013152999949,456.10086109999975,456.10086109999975,456.10086109999975,456.10086109999975,456.10086109999975,457.0999807000044,457.0999807000044,457.7009251999989,c,1,0.5904160999925807,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-150,z,41,3,167,3,,,,,457.7162926000019,,457.7017199999973,457.7162926000019,458.7155700000003,458.7155700000003,458.7155700000003,458.7155700000003,458.7155700000003,459.7152037000051,459.7152037000051,460.482285399994,z,1,0.758711399990716,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-50,x,42,0,168,0,,,,,460.4976494000002,,460.4831023000006,460.4976494000002,461.49782859999686,461.49782859999686,461.49782859999686,461.49782859999686,461.49782859999686,462.49707990000024,462.49707990000024,463.2638394999958,x,1,0.7603074000071501,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
150,v,42,1,169,1,,,,,463.27963119999913,,463.2646317000035,463.27963119999913,464.2790323999943,464.2790323999943,464.2790323999943,464.2790323999943,464.2790323999943,465.2781098999985,465.2781098999985,466.06302739999956,v,1,0.7676371999987168,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
50,c,42,2,170,2,,,,,466.0781360999972,,466.06448770000134,466.0781360999972,467.07810820000304,467.07810820000304,467.07810820000304,467.07810820000304,467.07810820000304,468.0763117000024,468.0763117000024,468.8102862999949,c,1,0.7241364999936195,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-150,z,42,3,171,3,,,,,468.8255732999969,,468.81108879999374,468.8255732999969,469.80926609999733,469.80926609999733,469.80926609999733,469.80926609999733,469.82546439999714,470.82472580000467,470.82472580000467,471.50826699999743,z,1,0.6778236999962246,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-50,x,43,0,172,0,,,,,471.5243829999963,,471.50906199999736,471.5243829999963,472.5073809000023,472.5073809000023,472.5073809000023,472.5073809000023,472.5238553999952,473.5229243000067,473.5229243000067,474.2902774999966,x,1,0.7550543999968795,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
150,v,43,1,173,1,,,,,474.30535039999813,,474.29105549999804,474.30535039999813,475.28872549999505,475.28872549999505,475.28872549999505,475.28872549999505,475.3056937000074,476.3046922000067,476.3046922000067,476.9552309999999,v,1,0.6348944000055781,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
50,c,43,2,174,2,,,,,476.97052869999607,,476.95601480000187,476.97052869999607,477.9713458000042,477.9713458000042,477.9713458000042,477.9713458000042,477.9713458000042,478.9694939000037,478.9694939000037,479.7042675999983,c,1,0.7231026999943424,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-150,z,43,3,175,3,,,,,479.7191692000051,,479.7053398999997,479.7191692000051,480.71930739999516,480.71930739999516,480.71930739999516,480.71930739999516,480.71930739999516,481.71881950000534,481.71881950000534,482.61808280000696,z,1,0.8835082000005059,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
