7.3010 	EXP 	grating: autoDraw = True
7.6012 	EXP 	grating: autoDraw = False
8.0892 	EXP 	New trial (rep=4, index=0): None
8.0902 	DATA 	Keypress: up
8.1007 	EXP 	fixation: autoDraw = False
8.1007 	EXP 	grating: autoDraw = False
8.1007 	EXP 	grating: ori = -5.0
8.1007 	EXP 	fixation: autoDraw = True
9.1013 	INFO 	Keyboard events cleared
9.1007 	EXP 	fixation: autoDraw = False
9.1007 	EXP 	grating: autoDraw = True
9.4168 	EXP 	grating: autoDraw = False
9.8883 	EXP 	New trial (rep=5, index=0): None
9.8894 	DATA 	Keypress: down
9.9000 	EXP 	fixation: autoDraw = False
9.9000 	EXP 	grating: autoDraw = False
9.9000 	EXP 	grating: ori = 0.0
9.9000 	EXP 	fixation: autoDraw = True
10.9000 	INFO 	Keyboard events cleared
10.8994 	EXP 	fixation: autoDraw = False
10.8994 	EXP 	grating: autoDraw = True
11.1997 	EXP 	grating: autoDraw = False
11.9709 	EXP 	New trial (rep=6, index=0): None
11.9720 	DATA 	Keypress: up
11.9819 	EXP 	fixation: autoDraw = False
11.9819 	EXP 	grating: autoDraw = False
11.9819 	EXP 	grating: ori = -4.0
11.9819 	EXP 	fixation: autoDraw = True
12.5515 	DATA 	Mouse: Left button down, pos=(372,508)
12.9813 	INFO 	Keyboard events cleared
12.9810 	EXP 	fixation: autoDraw = False
12.9810 	EXP 	grating: autoDraw = True
13.2814 	EXP 	grating: autoDraw = False
13.7685 	EXP 	New trial (rep=7, index=0): None
13.7697 	DATA 	Keypress: down
13.7806 	EXP 	fixation: autoDraw = False
13.7806 	EXP 	grating: autoDraw = False
13.7806 	EXP 	grating: ori = -3.0
13.7806 	EXP 	fixation: autoDraw = True
14.7816 	INFO 	Keyboard events cleared
14.7809 	EXP 	fixation: autoDraw = False
14.7809 	EXP 	grating: autoDraw = True
15.0815 	EXP 	grating: autoDraw = False
15.6232 	EXP 	New trial (rep=8, index=0): None
15.6261 	DATA 	Keypress: down
15.6315 	EXP 	fixation: autoDraw = False
15.6315 	EXP 	grating: autoDraw = False
15.6315 	EXP 	grating: ori = -1.0
15.6315 	EXP 	fixation: autoDraw = True
16.6300 	INFO 	Keyboard events cleared
16.6295 	EXP 	grating: autoDraw = True
16.6457 	EXP 	fixation: autoDraw = False
16.9290 	EXP 	grating: autoDraw = False
17.4173 	EXP 	New trial (rep=9, index=0): None
17.4189 	DATA 	Keypress: up
17.4287 	EXP 	fixation: autoDraw = False
17.4287 	EXP 	grating: autoDraw = False
17.4287 	EXP 	grating: ori = 2.0
17.4287 	EXP 	fixation: autoDraw = True
18.4279 	INFO 	Keyboard events cleared
18.4275 	EXP 	fixation: autoDraw = False
18.4275 	EXP 	grating: autoDraw = True
18.7280 	EXP 	grating: autoDraw = False
19.2149 	EXP 	New trial (rep=10, index=0): None
19.2159 	DATA 	Keypress: down
19.2271 	EXP 	fixation: autoDraw = False
19.2271 	EXP 	grating: autoDraw = False
19.2271 	EXP 	grating: ori = 0.0
19.2271 	EXP 	fixation: autoDraw = True
20.2275 	INFO 	Keyboard events cleared
20.2272 	EXP 	fixation: autoDraw = False
20.2272 	EXP 	grating: autoDraw = True
20.5263 	EXP 	grating: autoDraw = False
21.1633 	EXP 	New trial (rep=11, index=0): None
21.1644 	DATA 	Keypress: up
21.1769 	EXP 	fixation: autoDraw = False
21.1769 	EXP 	grating: autoDraw = False
21.1769 	EXP 	grating: ori = 0.0
21.1769 	EXP 	fixation: autoDraw = True
22.1763 	INFO 	Keyboard events cleared
22.1758 	EXP 	grating: autoDraw = True
22.1919 	EXP 	fixation: autoDraw = False
22.4919 	EXP 	grating: autoDraw = False
23.4663 	EXP 	New trial (rep=12, index=0): None
23.4683 	DATA 	Keypress: up
23.4753 	EXP 	fixation: autoDraw = False
23.4753 	EXP 	grating: autoDraw = False
23.4753 	EXP 	grating: ori = 2.0
23.4753 	EXP 	fixation: autoDraw = True
24.4738 	INFO 	Keyboard events cleared
24.4735 	EXP 	fixation: autoDraw = False
24.4735 	EXP 	grating: autoDraw = True
24.7741 	EXP 	grating: autoDraw = False
26.2099 	EXP 	New trial (rep=13, index=0): None
26.2110 	DATA 	Keypress: up
26.2232 	EXP 	fixation: autoDraw = False
26.2232 	EXP 	grating: autoDraw = False
26.2232 	EXP 	grating: ori = 0.0
26.2232 	EXP 	fixation: autoDraw = True
27.2230 	INFO 	Keyboard events cleared
27.2227 	EXP 	fixation: autoDraw = False
27.2227 	EXP 	grating: autoDraw = True
27.5385 	EXP 	grating: autoDraw = False
28.8416 	EXP 	New trial (rep=14, index=0): None
28.8425 	DATA 	Keypress: up
28.8542 	EXP 	fixation: autoDraw = False
28.8542 	EXP 	grating: autoDraw = False
28.8542 	EXP 	grating: ori = 3.0
28.8542 	EXP 	fixation: autoDraw = True
29.8540 	INFO 	Keyboard events cleared
29.8536 	EXP 	fixation: autoDraw = False
29.8536 	EXP 	grating: autoDraw = True
30.1537 	EXP 	grating: autoDraw = False
30.6572 	EXP 	New trial (rep=15, index=0): None
30.6582 	DATA 	Keypress: down
30.6701 	EXP 	fixation: autoDraw = False
30.6701 	EXP 	grating: autoDraw = False
30.6701 	EXP 	grating: ori = 0.0
30.6701 	EXP 	fixation: autoDraw = True
31.6697 	INFO 	Keyboard events cleared
31.6694 	EXP 	fixation: autoDraw = False
31.6694 	EXP 	grating: autoDraw = True
31.9687 	EXP 	grating: autoDraw = False
32.3892 	EXP 	New trial (rep=16, index=0): None
32.3902 	DATA 	Keypress: up
32.4022 	EXP 	fixation: autoDraw = False
32.4022 	EXP 	grating: autoDraw = False
32.4022 	EXP 	grating: ori = 0.0
32.4022 	EXP 	fixation: autoDraw = True
33.4018 	INFO 	Keyboard events cleared
33.4015 	EXP 	fixation: autoDraw = False
33.4015 	EXP 	grating: autoDraw = True
33.7016 	EXP 	grating: autoDraw = False
34.1551 	EXP 	New trial (rep=17, index=0): None
34.1562 	DATA 	Keypress: up
34.1684 	EXP 	fixation: autoDraw = False
34.1684 	EXP 	grating: autoDraw = False
34.1684 	EXP 	grating: ori = -3.0
34.1684 	EXP 	fixation: autoDraw = True
35.1680 	INFO 	Keyboard events cleared
35.1676 	EXP 	grating: autoDraw = True
35.1833 	EXP 	fixation: autoDraw = False
35.4833 	EXP 	grating: autoDraw = False
35.8877 	EXP 	New trial (rep=18, index=0): None
35.8887 	DATA 	Keypress: down
35.9002 	EXP 	fixation: autoDraw = False
35.9002 	EXP 	grating: autoDraw = False
35.9002 	EXP 	grating: ori = 1.0
35.9002 	EXP 	fixation: autoDraw = True
36.9005 	INFO 	Keyboard events cleared
36.9002 	EXP 	fixation: autoDraw = False
36.9002 	EXP 	grating: autoDraw = True
37.2162 	EXP 	grating: autoDraw = False
37.7192 	EXP 	New trial (rep=19, index=0): None
37.7204 	DATA 	Keypress: down
37.7323 	EXP 	fixation: autoDraw = False
37.7323 	EXP 	grating: autoDraw = False
37.7323 	EXP 	grating: ori = 0.0
37.7323 	EXP 	fixation: autoDraw = True
38.7317 	INFO 	Keyboard events cleared
38.7314 	EXP 	fixation: autoDraw = False
38.7314 	EXP 	grating: autoDraw = True
39.0318 	EXP 	grating: autoDraw = False
39.7680 	EXP 	New trial (rep=20, index=0): None
39.7690 	DATA 	Keypress: down
39.7815 	EXP 	fixation: autoDraw = False
39.7815 	EXP 	grating: autoDraw = False
