stair.thisTrialN,stair.stepSize,stair.intensity,thisRow.t,notes,trial.started,fixation.started,grating.started,key_resp.started,fixation.stopped,grating.stopped,trial.stopped,corrAns,tilt,key_resp.corr,stair.response,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,expStart,
175,1,20.0,181.32408170000417,,181.30880609998712,181.32408170000417,181.8239638999803,181.8239638999803,181.8239638999803,182.12464719999116,182.34113159996923,right,20.0,0,0,0.5027705999673344,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
176,1,20.0,182.35786470002495,,182.34119730000384,182.35786470002495,182.84065500000725,182.84065500000725,182.85739199997624,183.1407417000155,183.29200269997818,left,-20.0,0,0,0.4426445999997668,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
177,1,20.0,183.30647259997204,,183.29210570000578,183.30647259997204,183.80678579997038,183.80678579997038,183.80678579997038,184.1066488000215,184.2582150999806,left,-20.0,0,0,0.4408227999811061,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
178,1,20.0,184.27233329997398,,184.25831659999676,184.27233329997398,184.77310749999015,184.77310749999015,184.77310749999015,185.07165439997334,185.17386869998882,right,20.0,0,0,0.3904585000127554,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
179,1,20.0,185.188597499975,,185.17398610000964,185.188597499975,185.68881469999906,185.68881469999906,185.68881469999906,185.98933429998579,186.17345389997354,right,20.0,0,0,0.4744257000274956,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
180,1,20.0,186.188662200002,,186.17355150001822,186.188662200002,186.68886930000735,186.68886930000735,186.68886930000735,186.98855459998595,187.088788699999,right,20.0,0,0,0.3924274999881163,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
181,1,20.0,187.10429220000515,,187.08891900000162,187.10429220000515,187.60328219999792,187.60328219999792,187.60328219999792,187.90307709999615,188.17096730001504,left,-20.0,0,0,0.5549100999487564,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
182,1,20.0,188.1863311000052,,188.17102810001234,188.1863311000052,188.6709992000251,188.6709992000251,188.6871722000069,188.97071379999397,189.1242748000077,right,20.0,0,0,0.4482659000204876,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
183,1,20.0,189.1375510999933,,189.12442659999942,189.1375510999933,189.63691890001064,189.63691890001064,189.65321219997713,189.93666700000176,190.05571250000503,left,-20.0,0,0,0.4164578999625519,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
184,1,20.0,190.0692635999876,,190.0558307999745,190.0692635999876,190.569702400011,190.569702400011,190.569702400011,190.8691361999954,190.98788319999585,right,20.0,0,0,0.41497689997777343,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
185,1,20.0,191.0019321999862,,190.9879888999858,191.0019321999862,191.50237050000578,191.50237050000578,191.50237050000578,191.80178209999576,192.35249279998243,right,20.0,0,0,0.836129900009837,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
186,1,20.0,192.3670902000158,,192.3525878000073,192.3670902000158,192.86761820001993,192.86761820001993,192.86761820001993,193.1678582999739,193.33643389999634,right,20.0,1,1,0.46724129997892305,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
187,1,20.0,193.3502280000248,,193.33653269999195,193.3502280000248,193.85110720002558,193.85110720002558,193.85110720002558,194.15065899997717,194.58585540001513,right,20.0,0,0,0.7262785999919288,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
188,1,20.0,194.59921090002172,,194.5859393000137,194.59921090002172,195.10014370002318,195.10014370002318,195.10014370002318,195.3991629999946,195.50058689998696,right,20.0,0,0,0.3864270999911241,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
189,1,20.0,195.51567990001058,,195.5006885000039,195.51567990001058,196.01619569998002,196.01619569998002,196.01619569998002,196.31569919997128,196.48317510000197,right,20.0,0,0,0.4561183999758214,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
190,1,20.0,196.49881869996898,,196.4832947999821,196.49881869996898,196.999131700024,196.999131700024,196.999131700024,197.29869139997754,197.49954779999098,left,-20.0,0,0,0.4871186999953352,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
191,1,20.0,197.5144737000228,,197.49967130000005,197.5144737000228,198.01451180002186,198.01451180002186,198.01451180002186,198.31462269998156,198.4992453000159,right,20.0,0,0,0.47769170004175976,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
192,1,20.0,198.51324040000327,,198.49934400001075,198.51324040000327,199.0140274000005,199.0140274000005,199.0140274000005,199.31393740000203,199.42984170001,left,-20.0,1,1,0.4118851000093855,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
193,1,20.0,199.44614890002413,,199.42990109999664,199.44614890002413,199.92944500001613,199.92944500001613,199.94711519998964,200.23039560002508,200.44822770002065,right,20.0,0,0,0.5131731000146829,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
194,1,20.0,200.46292469999753,,200.44833639997523,200.46292469999753,200.96277530002408,200.96277530002408,200.96277530002408,201.26183019997552,201.36369720002403,right,20.0,0,0,0.39537009998457506,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
195,1,20.0,201.3791815000004,,201.36379879998276,201.3791815000004,201.86203870002646,201.86203870002646,201.87853799998993,202.1627222999814,202.4132717999746,left,-20.0,1,1,0.5433320000302047,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
196,1,20.0,202.4279286999954,,202.41337730002124,202.4279286999954,202.92866819998017,202.92866819998017,202.92866819998017,203.2437396000023,208.09173639997607,left,-20.0,0,0,5.148965100001078,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
197,1,20.0,208.1079761000001,,208.0920080000069,208.1079761000001,208.59063150000293,208.59063150000293,208.6074043000117,208.89101079996908,213.50483180000447,left,-20.0,1,1,4.905639300006442,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
198,1,20.0,213.52037689997815,,213.50489290000405,213.52037689997815,214.02042140002595,214.02042140002595,214.02042140002595,214.3207463999861,214.83791579998797,left,-20.0,0,0,0.8072117000119761,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
199,1,20.0,214.85323289997177,,214.8379826999735,214.85323289997177,215.33609060000163,215.33609060000163,215.3534728999948,215.63675459998194,215.8204340999946,left,-20.0,0,0,0.4739177000010386,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
200,1,20.0,215.83643780002603,,215.8205047000083,215.83643780002603,216.33539490000112,216.33539490000112,216.33539490000112,216.63642569998046,216.80287810001755,left,-20.0,0,0,0.45390050002606586,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
201,1,20.0,216.81951499998104,,216.80295179999666,216.81951499998104,217.31814330001362,217.31814330001362,217.31814330001362,217.6184678999707,217.78561359999003,right,20.0,0,0,0.4571906999917701,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
202,1,20.0,217.8018719999818,,217.78569240000797,217.8018719999818,218.30149230000097,218.30149230000097,218.30149230000097,218.60159129998647,219.234562299971,left,-20.0,0,0,0.9193303000065498,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
203,1,20.0,219.2502951999777,,219.2346275000018,219.2502951999777,219.73366179998266,219.73366179998266,219.75064739998197,220.0339683999773,220.46788850001758,right,20.0,0,0,0.7231721999705769,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
204,1,20.0,220.4830256999703,,220.4679565000115,220.4830256999703,220.98327919997973,220.98327919997973,220.98327919997973,221.2826698999852,221.8671530999709,left,-20.0,0,0,0.8827468999661505,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
205,1,20.0,221.88221599999815,,221.8672359000193,221.88221599999815,222.38255109998863,222.38255109998863,222.38255109998863,222.6844389999751,223.81495909998193,left,-20.0,0,0,1.4272459999774583,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
206,1,20.0,223.8311446000007,,223.81505410000682,223.8311446000007,224.3158830999746,224.3158830999746,224.33197170001222,224.63096889998997,224.7979716999689,right,20.0,0,0,0.47465180000290275,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
207,1,20.0,224.81435369997052,,224.79804139997577,224.81435369997052,225.31319499999518,225.31319499999518,225.31319499999518,225.61341160000302,225.71428630000446,right,20.0,0,0,0.3880715999985114,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
208,1,20.0,225.73037760000443,,225.71436270000413,225.73037760000443,226.22947309998563,226.22947309998563,226.22947309998563,226.52973790001124,226.78015180001967,right,20.0,0,0,0.5474499000119977,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
209,1,20.0,226.79551450000145,,226.78022640000563,226.79551450000145,227.2805446999846,227.2805446999846,227.2972922999761,227.59588739997707,228.32904769998277,left,-20.0,0,0,1.043811600015033,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
210,1,20.0,228.34484849998262,,228.32913339999504,228.34484849998262,228.84410490002483,228.84410490002483,228.84410490002483,229.14596880000317,229.56324350001523,right,20.0,0,0,0.7174859000369906,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
211,1,20.0,229.57776359998388,,229.56332000001566,229.57776359998388,230.07668990001548,230.07668990001548,230.07668990001548,230.37738070002524,232.9933743000147,right,20.0,0,0,2.9056128000374883,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
212,1,20.0,233.0081469999859,,232.9934343000059,233.0081469999859,233.50862159999087,233.50862159999087,233.50862159999087,233.80791839997983,234.02557320002234,left,-20.0,0,0,0.5053361000027508,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
213,1,20.0,234.04081430000952,,234.0256346000242,234.04081430000952,234.52461229998153,234.52461229998153,234.5417423999752,234.8278526000213,235.24106319999555,left,-20.0,0,0,0.7066246999893337,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
214,1,20.0,235.2571612999891,,235.2411645000102,235.2571612999891,235.73992119997274,235.73992119997274,235.75676600000588,236.03993740002625,236.22394300001906,left,-20.0,0,0,0.47719130001496524,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
215,1,20.0,236.23973909998313,,236.2240182000096,236.23973909998313,236.73997880000388,236.73997880000388,236.73997880000388,237.03939119999995,237.14181320002535,right,20.0,0,0,0.3913647000445053,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
216,1,20.0,237.1562711999868,,237.1419101000065,237.1562711999868,237.63866449997295,237.63866449997295,237.65622290002648,237.9391881999909,238.0060475000064,right,20.0,0,0,0.3619994000182487,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
217,1,20.0,238.02253979997477,,238.00653760001296,238.02253979997477,238.52192799997283,238.52192799997283,238.52192799997283,238.8216570999939,238.90825009997934,right,20.0,0,0,0.3839087999658659,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
218,1,20.0,238.92201590002514,,238.9083743999945,238.92201590002514,239.4211669000215,239.4211669000215,239.4211669000215,239.72166440001456,239.75553450000007,right,20.0,0,0,0.323365600022953,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
219,1,20.0,239.77108969999244,,239.75559929996962,239.77108969999244,240.27115919999778,240.27115919999778,240.28746620001039,240.57034009997733,240.63840220001293,right,20.0,0,0,0.36238850001245737,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
220,1,20.0,240.65317549998872,,240.63847479998367,240.65317549998872,241.15350690000923,241.15350690000923,241.15350690000923,241.45276989997365,241.9544602999813,right,20.0,0,0,0.787774599972181,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
221,1,20.0,241.96932550001657,,241.95454160001827,241.96932550001657,242.46967620000942,242.46967620000942,242.46967620000942,242.76876499998616,243.03737729997374,right,20.0,0,0,0.5658150999806821,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
222,1,20.0,243.05160990002332,,243.03745150001487,243.05160990002332,243.55219680001028,243.55219680001028,243.55219680001028,243.85165929998038,244.08611739997286,right,20.0,0,0,0.529680100036785,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
223,1,20.0,244.10156370000914,,244.0861948999809,244.10156370000914,244.6008823000011,244.6008823000011,244.6008823000011,244.9011526000104,245.402896900021,left,-20.0,0,0,0.7876459999824874,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
224,1,20.0,245.41808089998085,,245.40296269999817,245.41808089998085,245.9168239000137,245.9168239000137,245.9168239000137,246.21708879998187,246.28377300000284,left,-20.0,1,1,0.35734420001972467,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
225,1,20.0,246.30058380000992,,246.28383879998,246.30058380000992,246.78380739997374,246.78380739997374,246.79950510000344,247.082877799985,247.58407089998946,left,-20.0,0,0,0.7978124000364915,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
226,1,20.0,247.60124470002484,,247.5841457999777,247.60124470002484,248.09914720000234,248.09914720000234,248.1162579000229,248.39932899997802,248.499608299986,right,20.0,1,1,0.38570500002242625,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
227,1,20.0,248.51549650001107,,248.49970669997856,248.51549650001107,249.01514129998395,249.01514129998395,249.01514129998395,249.3156805000035,251.564807799994,right,20.0,1,1,2.5424708999926224,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
228,1,20.0,251.5798706000205,,251.56487780000316,251.5798706000205,252.07953930000076,252.07953930000076,252.07953930000076,252.37958629999775,253.29743380000582,left,-20.0,0,0,1.2044196000206284,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
229,1,20.0,253.31272139999783,,253.29750440001953,253.31272139999783,253.812156400003,253.812156400003,253.82915439998033,254.11242209997727,254.39681730000302,left,-20.0,0,0,0.5836378000094555,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
230,1,20.0,254.41168179997476,,254.39688630000455,254.41168179997476,254.91200790001312,254.91200790001312,254.91200790001312,255.21119429997634,255.46150039997883,left,-20.0,0,0,0.5446888000005856,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
231,1,20.0,255.4781109999749,,255.46157619997393,255.4781109999749,255.97682239999995,255.97682239999995,255.97682239999995,256.27763730002334,256.5944320000126,right,20.0,0,0,0.6119101999793202,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
232,1,20.0,256.610476700007,,256.59450820001075,256.610476700007,257.1098360000178,257.1098360000178,257.1098360000178,257.4096520000021,257.777288399986,right,20.0,0,0,0.6551575000048615,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
233,1,20.0,257.79235439997865,,257.7773528000107,257.79235439997865,258.29331629996886,258.29331629996886,258.29331629996886,258.5924104999867,259.20963880000636,right,20.0,0,0,0.9075007000355981,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
234,1,20.0,259.2268041999778,,259.2097048999858,259.2268041999778,259.7251317999908,259.7251317999908,259.74122409999836,260.0254166999948,260.1425886999932,left,-20.0,0,0,0.4075615999754518,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
235,1,20.0,260.15822649997426,,260.1426743000047,260.15822649997426,260.6588831000263,260.6588831000263,260.6588831000263,260.97506430000067,261.0923421999905,left,-20.0,0,0,0.41861880000215024,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
236,1,20.0,261.1081043999875,,261.0924285000074,261.1081043999875,261.6072857999825,261.6072857999825,261.6239928000141,261.9072151000146,262.19051380001474,left,-20.0,0,0,0.5721730000223033,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
237,1,20.0,262.2068932999973,,262.19058080000104,262.2068932999973,262.69085610000184,262.69085610000184,262.7061972999945,263.00708379998105,263.2906159000122,left,-20.0,0,0,0.5954134999774396,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
238,1,20.0,263.30563139996957,,263.29069310001796,263.30563139996957,263.80629540001974,263.80629540001974,263.80629540001974,264.10624509997433,264.25668380002026,left,-20.0,0,0,0.4414420999819413,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
239,1,20.0,264.2730514999712,,264.25675890001,264.2730514999712,264.75540700001875,264.75540700001875,264.77247490000445,265.0560299999779,265.2228875000146,left,-20.0,0,0,0.45867129997350276,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
240,1,20.0,265.23792829999,,265.2229546000017,265.23792829999,265.7387451999821,265.7387451999821,265.7387451999821,266.0373917000252,266.0892950000125,left,-20.0,0,0,0.345415799994953,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
241,1,20.0,266.10437319998164,,266.08937739999965,266.10437319998164,266.60460660001263,266.60460660001263,266.60460660001263,266.90334389999043,267.03839639999205,right,20.0,0,0,0.423042600043118,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
242,1,20.0,267.05361290002475,,267.0384655999951,267.05361290002475,267.5538127999753,267.5538127999753,267.5538127999753,267.8527571000159,268.6884493000107,left,-20.0,0,0,1.1222316999919713,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
243,1,20.0,268.70293779997155,,268.6885459999903,268.70293779997155,269.2024496999802,269.2024496999802,269.2024496999802,269.5029471999733,276.4153966999729,right,20.0,0,0,7.20727190002799,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
244,1,20.0,276.43154499999946,,276.41548199998215,276.43154499999946,276.9145783999702,276.9145783999702,276.9313927000039,277.21513229998527,277.2828468999942,right,20.0,0,0,0.3631519000045955,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
245,1,20.0,277.29727619996993,,277.2829458999913,277.29727619996993,277.7978583999793,277.7978583999793,277.7978583999793,278.0978034000145,278.13212959998054,left,-20.0,1,1,0.33081219997256994,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
246,1,20.0,278.14735929999733,,278.1322455999907,278.14735929999733,278.6465704999864,278.6465704999864,278.6465704999864,278.9502238999703,279.2664451000164,left,-20.0,0,0,0.6144079999648966,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
247,1,20.0,279.2808880999801,,279.2665288000135,279.2808880999801,279.7808528000023,279.7808528000023,279.7808528000023,280.0961923999712,280.19907690002583,right,20.0,0,0,0.41101420001359656,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
248,1,20.0,280.2125250999816,,280.19919449998997,280.2125250999816,280.7125935999793,280.7125935999793,280.7125935999793,281.01227309997194,281.1624654000043,right,20.0,0,0,0.4402346000424586,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
249,1,20.0,281.1780276999925,,281.16259620001074,281.1780276999925,281.6616607999895,281.6616607999895,281.67874399997527,281.9621867000242,281.9965715999715,left,-20.0,0,0,0.3203588000033051,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
250,1,20.0,282.0116014999803,,281.99668380001094,282.0116014999803,282.51140820002183,282.51140820002183,282.51140820002183,282.81067640002584,282.8454922999954,right,20.0,1,1,0.3207356000202708,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
251,1,20.0,282.8603219999932,,282.84559230000013,282.8603219999932,283.36048530001426,283.36048530001426,283.36048530001426,283.66128669999307,283.8463457999751,left,-20.0,0,0,0.4796319000306539,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
252,1,20.0,283.86005640000803,,283.8464761999785,283.86005640000803,284.360414099996,284.360414099996,284.360414099996,284.66044720000355,284.6946028000093,left,-20.0,1,1,0.3255825000233017,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
253,1,20.0,284.70873509999365,,284.69471229997,284.70873509999365,285.21055239997804,285.21055239997804,285.21055239997804,285.5259758000029,287.24363550002454,right,20.0,1,1,2.0287557000410743,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
254,0.5,20.0,287.25822169997264,,287.24372959998436,287.25822169997264,287.75768089998746,287.75768089998746,287.75768089998746,288.0580568999867,288.1260494000162,right,20.0,1,1,0.3572293999604881,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
255,0.5,19.5,288.1409699000069,,288.1261463999981,288.1409699000069,288.6404969000141,288.6404969000141,288.6404969000141,,288.90916570002446,left,-19.5,1,1,0.26675549999345094,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
256,0.5,19.5,288.92390039999736,,288.9092704000068,288.92390039999736,289.42376799997874,289.42376799997874,289.42376799997874,289.72361450002063,289.8417681999854,right,19.5,0,0,0.4140363999758847,026472,001,2024-09-06_12h44.31.751,adaptive_staircasepsy,2024.1.5,None,2024-09-06 12h44.36.123286 +0530,
