reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
78,80,162,8,0,56,6,121.14249130000826,,121.12836050003534,121.14249130000826,122.14222840004368,122.14222840004368,122.14222840004368,122.70957020000787,t,0.5512240999960341,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
27,50,21,8,1,57,2,122.72477050003363,,122.71016980003333,122.72477050003363,123.7244244000176,123.7244244000176,123.7244244000176,124.49168030003784,l,0.7591723999939859,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
15,35,13,8,2,58,1,124.50714000000153,,124.49222910002572,124.50714000000153,125.50630820001243,125.50630820001243,125.50630820001243,126.09032449999359,l,0.5746299999882467,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
49,60,89,8,3,59,4,126.10589639999671,,126.09089200000744,126.10589639999671,127.10550570004852,127.10550570004852,127.10550570004852,127.80600440001581,t,0.6908179000020027,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
67,75,119,8,4,60,5,127.82162830000743,,127.80653570004506,127.82162830000743,128.82099209999433,128.82099209999433,128.82099209999433,129.7723912000074,t,0.9413049999857321,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
11,30,7,8,5,61,0,129.7869257000275,,129.77324170002248,129.7869257000275,130.78654800000368,130.78654800000368,130.78654800000368,131.87024940003175,t,1.0720705999992788,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
40,55,62,8,6,62,3,131.88556750002317,,131.87088760000188,131.88556750002317,132.88523479999276,132.88523479999276,132.88523479999276,133.35369730001548,l,0.4625035999924876,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
15,35,13,9,0,63,1,133.36812910001026,,133.35456240002532,133.36812910001026,134.367493800004,134.367493800004,134.367493800004,135.1679279000382,l,0.7907628999673761,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
78,80,162,9,1,64,6,135.18336590001127,,135.1684073000215,135.18336590001127,136.1829524000059,136.1829524000059,136.1829524000059,137.13391370000318,t,0.9396099000005051,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
27,50,21,9,2,65,2,137.1489644999965,,137.13460690004285,137.1489644999965,138.14836230000947,138.14836230000947,138.14836230000947,139.39906980004162,l,1.2417931000236422,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
40,55,62,9,3,66,3,139.4140938000055,,139.3997697000159,139.4140938000055,140.41355950001162,140.41355950001162,140.41355950001162,140.91491740004858,l,0.4873860999941826,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
67,75,119,9,4,67,5,140.92983249999816,,140.91556100000162,140.92983249999816,141.9293768000207,141.9293768000207,141.9293768000207,142.66423390002456,t,0.7289546999963932,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
49,60,89,9,5,68,4,142.67876290000277,,142.66508200002136,142.67876290000277,143.6782557000406,143.6782557000406,143.6782557000406,144.7126979000168,t,1.0175423999899067,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
11,30,7,9,6,69,0,144.72742220002692,,144.7141421000124,144.72742220002692,145.72704730002442,145.72704730002442,145.72704730002442,148.54309520003153,t,2.799401599972043,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
67,75,119,10,0,70,5,148.5583961000084,,148.54413080000086,148.5583961000084,149.5578238000162,149.5578238000162,149.5578238000162,150.97513340000296,l,1.4026281000114977,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
27,50,21,10,1,71,2,150.9900789000094,,150.97623890003888,150.9900789000094,151.98961019999115,151.98961019999115,151.98961019999115,153.97270790004404,l,1.973155100014992,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
11,30,7,10,2,72,0,153.9880137,,153.97328219999326,153.9880137,154.98751270002685,154.98751270002685,154.98751270002685,155.55484160000924,l,0.5587097999523394,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
49,60,89,10,3,73,4,155.5705676000216,,155.5553971999907,155.5705676000216,156.57002590002958,156.57002590002958,156.57002590002958,158.4702219000319,l,1.8977179000503384,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
78,80,162,10,4,74,6,158.48518419999164,,158.47085540002445,158.48518419999164,159.48480670002755,159.48480670002755,159.48480670002755,160.08545830001822,t,0.5917248000041582,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
40,55,62,10,5,75,3,160.10125569999218,,160.0865044000093,160.10125569999218,161.10040709999157,161.10040709999157,161.10040709999157,161.70137220004108,l,0.5947878999868408,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
15,35,13,10,6,76,1,161.71658380003646,,161.7019232000457,161.71658380003646,162.71603549999418,162.71603549999418,162.71603549999418,164.05050770001253,t,1.3329227999784052,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
15,35,13,11,0,77,1,164.065222300007,,164.0511564000044,164.065222300007,165.06446200003847,165.06446200003847,165.06446200003847,165.96524750004755,l,0.8843831000267528,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
27,50,21,11,1,78,2,165.98062869999558,,165.96576049999567,165.98062869999558,166.97996430000057,166.97996430000057,166.97996430000057,167.83090440003434,l,0.844382300041616,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
40,55,62,11,2,79,3,167.84598969999934,,167.8316088000429,167.84598969999934,168.84542200004216,168.84542200004216,168.84542200004216,169.59643550001783,l,0.7461435999721289,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
11,30,7,11,3,80,0,169.61161260004155,,169.5971466000192,169.61161260004155,170.61098880000645,170.61098880000645,170.61098880000645,171.32865310000489,l,0.7018382999813184,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
78,80,162,11,4,81,6,171.3437358000083,,171.329274800024,171.3437358000083,172.3433384000091,172.3433384000091,172.3433384000091,173.044580100046,t,0.6953131000045687,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
49,60,89,11,5,82,4,173.0593459000229,,173.0453413000214,173.0593459000229,174.05888720002258,174.05888720002258,174.05888720002258,174.72612920001848,l,0.6532564000226557,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
67,75,119,11,6,83,5,174.74163440003758,,174.72691680002026,174.74163440003758,175.7409425000078,175.7409425000078,175.7409425000078,176.45895890000975,t,0.7055692999856547,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
78,80,162,12,0,84,6,176.47392830002354,,176.45961520000128,176.47392830002354,177.47333210002398,177.47333210002398,177.47333210002398,178.32409720000578,t,0.845776800008025,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
67,75,119,12,1,85,5,178.33949919999577,,178.32478349999292,178.33949919999577,179.3386541000218,179.3386541000218,179.3386541000218,180.03988430002937,t,0.6944754000287503,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
49,60,89,12,2,86,4,180.0548631999991,,180.04041080002207,180.0548631999991,181.05437250004616,181.05437250004616,181.05437250004616,181.77208210004028,t,0.71128350001527,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
27,50,21,12,3,87,2,181.78719180001644,,181.77268039999763,181.78719180001644,182.78645700000925,182.78645700000925,182.78645700000925,183.5205561000039,l,0.7308173999772407,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
11,30,7,12,4,88,0,183.53595530003076,,183.52113530004863,183.53595530003076,184.53542410000227,184.53542410000227,184.53542410000227,185.21969650004758,l,0.6793190999887884,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
15,35,13,12,5,89,1,185.23486900003627,,185.22024039999815,185.23486900003627,186.23435099999188,186.23435099999188,186.23435099999188,186.80174900003476,l,0.5647081999923103,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
40,55,62,12,6,90,3,186.81727749999845,,186.80225870001595,186.81727749999845,187.81652700004634,187.81652700004634,187.81652700004634,188.83448730001692,t,1.014140999992378,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
27,50,21,13,0,91,2,188.8491931000026,,188.8351678000181,188.8491931000026,189.84875110001303,189.84875110001303,189.84875110001303,191.04928640002618,t,1.1886211999808438,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
40,55,62,13,1,92,3,191.064476700034,,191.04992060002405,191.064476700034,192.06396950001363,192.06396950001363,192.06396950001363,192.71539890003623,t,0.6480475999996997,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
49,60,89,13,2,93,4,192.73029520001728,,192.7162142000161,192.73029520001728,193.72957359999418,193.72957359999418,193.72957359999418,194.61374030000297,t,0.8683342000003904,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
11,30,7,13,3,94,0,194.6289070000057,,194.61436669999966,194.6289070000057,195.62834630004363,195.62834630004363,195.62834630004363,197.24583120003808,t,1.6040110000176355,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
